crn,dept,course_id,instructor_id,title,modality,credits,capacity,days,start_time,end_time,location
18526,NEUR,NEUR 4044,Agrawal (NEUR),TS: Neur & Mechanics Mtr Cntrl,F2F,3,24,T R,12:30PM,1:45PM,SANDY 012
18527,NEUR,NEUR 4044,Thompson (NEUR),TS: Consciousness,F2F,3,24,T R,9:30AM,10:45AM,MCB 204
18528,NEUR,NEUR 4044,Sewall (NEUR),TS: Stress and the Brain,F2F,3,24,T R,11:00AM,12:15PM,GOODW 241
18530,NEUR,NEUR 4044,Kropp (NEUR),TS: Hist & Treat Mood Disord,F2F,3,24,M W,4:00PM,5:15PM,SANDY 012
18529,NEUR,NEUR 4044,Gregus (NEUR),TS: Pain,OnlineAsync,3,24,(ARR),(ARR),(ARR),00X
21504,NEUR,NEUR 4064,Soliman (NEUR),Neuropharmacology,F2F,3,50,T R,11:00AM,12:15PM,NCB 230
18531,NEUR,NEUR 4514,Hodes (NEUR),Neuroimmun Health and Disease,F2F,3,70,T R,2:00PM,3:15PM,STEG N 145
18532,NEUR,NEUR 4594,Phillips (NEUR),Clinical Neuro in Practice,F2F,3,0,T,9:30AM,10:45AM,SANDY 012
21749,NEUR,NEUR 4814,Gilbert (NEUR),Nutritional Neuroscience,F2F,3,120,T R,3:30PM,4:45PM,STEG N 145
18533,NEUR,NEUR 4914,Buczynski (NEUR),Drug Development in Neurosci,F2F,3,30,T R,3:30PM,4:45PM,SANDY 012
21549,NEUR,NEUR 5024,Staff (NEUR),Neuroanatomy and Systems Neuro,F2F,3,0,M W F,8:00AM,8:50AM,SANDY 311
18567,NEUR,NEUR 5074,Fu (NEUR),Current Topics in Neuroscience,F2F,1,15,F,1:00PM,2:00PM,SANDY 012
18569,NEUR,NEUR 5514G,Hodes (NEUR),Advanced Neuroimmunology,F2F,3,0,T R,2:00PM,3:15PM,STEG N 145
21880,NEUR,NEUR 5814G,Staff (NEUR),Adv Nutritional Neuroscience,F2F,3,0,T R,3:30PM,4:45PM,STEG N 145
21879,NEUR,NEUR 5844,Vijayan (NEUR),Computational Neuroscience,F2F,3,3,M,4:00PM,6:30PM,MCB 210
18570,NEUR,NEUR 5914,Buczynski (NEUR),Drug Development in Neurosci,F2F,3,0,T R,3:30PM,4:45PM,SANDY 012
21996,NEUR,NEUR 5984,Langowsky (NEUR),SS:Innovation in Neuro Seminar,F2F,1,30,W,11:00AM,12:00PM,LFSCI 101
18586,NR,NR 1116,Baird (NR),Seeking Sustainability,F2F,3,40,T R,9:30AM,10:45AM,NCB 130B
18587,NR,NR 2554,Hull (NR),Leading Global Sustainability,OnlineSync,3,140,T,12:30PM,1:45PM,ONLINE
18592,NR,NR 4106,Bond (NR),Leadership Natural Resources,F2F,3,0,T,6:00PM,8:00PM,JCH 218
18593,NR,NR 4444,Galappaththi (NR),Practicing Sustainability,F2F,3,35,M,4:00PM,7:00PM,WAL 234
18596,NR,NR 5014,Palumbo-Miele (NR),Constructing Sustainablity,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
18597,NR,NR 5014,Kimmel (NR),Constructing Sustainablity,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
18599,NR,NR 5114,O'Brien (NR),Global Issues Environ Sustain,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
18600,NR,NR 5114,O'Brien (NR),Global Issues Environ Sustain,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
18601,NR,NR 5174,Hull (NR),Sustainability Systems,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
18602,NR,NR 5174,Marcucci (NR),Sustainability Systems,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
18603,NR,NR 5174,Marcucci (NR),Sustainability Systems,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
18604,NR,NR 5184,Eves (NR),Adaptive Management,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
18605,NR,NR 5284,Marcucci (NR),Coastal & Marine Management,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
18606,NR,NR 5434,Draheim (NR),Human Wildlife Conflicts,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
21859,NR,NR 5434,Draheim (NR),Human Wildlife Conflicts,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
18607,NR,NR 5724,DiMauro (NR),Conservation Ecology,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
18608,NR,NR 5814,Rabinovitch (NR),Business Sustainability Apps,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
18609,NR,NR 5824,Sarikas (NR),Sustainability Accounting,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
21860,NR,NR 5824,Sarikas (NR),Sustainability Accounting,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
18610,NR,NR 5854,Perkins (NR),Leadership Comm Sustain Prof,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
18611,NR,NR 5854,Key (NR),Leadership Comm Sustain Prof,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
18613,NR,NR 5874,Schnitzer (NR),Strategies for Sustainability,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
18614,NR,NR 5874,Robertson (NR),Strategies for Sustainability,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
18615,NR,NR 5874,O'Brien (NR),Strategies for Sustainability,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
21561,NR,NR 5984,Kamran (NR),SS: Environmental Justice,F2F,1,12,W,11:15AM,12:05PM,JCH 315
20701,NSEG,NSEG 3146,Freeman (NSEG),Fundamental of Nuclear Engr,F2F,3,42,T R,12:30PM,1:45PM,MCB 304
18627,NSEG,NSEG 4204,Zhang (NSEG),Nuclear Fuel Cycle,F2F,3,40,M W,2:30PM,3:45PM,MCB 218
20718,NSEG,NSEG 4214,Pierson (NSEG),Nuclear Power Plant Operations,OnlineAsync,3,25,(ARR),(ARR),(ARR),00X
18638,NSEG,NSEG 5124,Haghighat (NSEG),Nuclear Reactor Analysis,OnlineAsync,3,20,(ARR),(ARR),(ARR),00X
18639,NSEG,NSEG 5124,Haghighat (NSEG),Nuclear Reactor Analysis,OnlineSync,3,20,M W,12:30PM,1:45PM,ONLINE
18642,NSEG,NSEG 5204,Zhang (NSEG),Nuclear Fuel Cycle,F2F,3,10,M W,2:30PM,3:45PM,MCB 218
18643,NSEG,NSEG 5204,Zhang (NSEG),Nuclear Fuel Cycle,OnlineAsync,3,10,(ARR),(ARR),(ARR),00X
20719,NSEG,NSEG 5214,Staff (NSEG),Nuclear Plant Systems & Ops,OnlineAsync,3,10,(ARR),(ARR),(ARR),00X
20731,NSEG,NSEG 5504,Hin (NSEG),Radiation Effects on Metals,F2F,3,20,T R,11:00AM,12:15PM,TBA
20778,NSEG,NSEG 5504,Hin (NSEG),Radiation Effects on Metals,F2F,3,10,M W,4:00PM,5:15PM,DAV 125
20734,NSEG,NSEG 5604,Freeman (NSEG),Radiation Detect & Shielding,F2F,3,20,T R,3:30PM,4:45PM,MCB 210
20780,NSEG,NSEG 5604,Freeman (NSEG),Radiation Detect & Shielding,OnlineAsync,3,20,(ARR),(ARR),(ARR),00X
18663,NSEG,NSEG 5944,Staff (NSEG),Nuclear Eng Graduate Seminar,Hybrid,1,20,F,10:10AM,11:00AM,TORG 1000
18689,NSEG,NSEG 6124,Haghighat (NSEG),Particle Transport Theory,OnlineAsync,3,10,(ARR),(ARR),(ARR),00X
18690,NSEG,NSEG 6124,Haghighat (NSEG),Particle Transport Theory,OnlineSync,3,10,M W,11:00AM,12:15PM,ONLINE
18691,NSEG,NSEG 6124,Staff (NSEG),Particle Transport Theory,OnlineAsync,3,0,(ARR),(ARR),(ARR),00X
18693,NSEG,NSEG 6334,Liu (NSEG),Nuclear Reactor Safety,F2F,3,10,M W,4:00PM,5:15PM,MCB 212
18694,NSEG,NSEG 6334,Liu (NSEG),Nuclear Reactor Safety,OnlineAsync,3,10,(ARR),(ARR),(ARR),00X
18707,PAPA,PAPA 5034,Datz (PAPA),Global Political Economy,OnlineSync,3,12,W,4:00PM,6:45PM,ONLINE
18709,PAPA,PAPA 5044,Guzi (PAPA),Local Govt & Prof Mgr,OnlineSync,3,15,W,4:00PM,6:45PM,ONLINE
21346,PAPA,PAPA 5254,Roberts (PAPA),Hmlnd Sec & Terrorist Threat,OnlineSync,3,15,M,5:45PM,8:30PM,ONLINE
18710,PAPA,PAPA 5315,Bredenkamp (PAPA),Government Administration,OnlineSync,3,15,M,5:45PM,8:30PM,ONLINE
18711,PAPA,PAPA 5316,Rees (PAPA),Government Administration,OnlineSync,3,15,W,5:45PM,8:30PM,ONLINE
21419,PAPA,PAPA 5614,Halfon (PAPA),Intro to S&T Policy,F2F,3,8,W,7:00PM,9:45PM,LANE 134
18716,PAPA,PAPA 5784,Huber (PAPA),Economic Devel Planning Topics,OnlineSync,3,20,W,4:00PM,6:45PM,ONLINE
21645,PAPA,PAPA 5904,Zuniga (PAPA),Project and Report,F2F,3,15,W,4:00PM,6:45PM,CPAP 203
18717,PAPA,PAPA 5904,Rees (PAPA),Project and Report,OnlineSync,3,15,M,6:00PM,8:45PM,ONLINE
21647,PAPA,PAPA 6154,Hult (PAPA),Adv Topics Pub Orgs,F2F,3,15,R,5:00PM,7:45PM,CPAP 102
21646,PAPA,PAPA 6154,Romanello (PAPA),Adv Topics Pub Orgs,OnlineSync,3,15,R,4:00PM,6:45PM,ONLINE
21648,PAPA,PAPA 6154,Hult (PAPA),Adv Topics Pub Orgs,OnlineSync,3,15,R,5:00PM,7:45PM,ONLINE
21354,PAPA,PAPA 6214,Zuniga (PAPA),Public Policy Process,F2F,3,15,M,4:00PM,6:30PM,CPAP 102
21408,PAPA,PAPA 6214,Zuniga (PAPA),Public Policy Process,OnlineSync,3,15,M,4:00PM,6:30PM,ONLINE
18775,PAPA,PAPA 6224,Malczewski (PAPA),Public Policy Design,F2F,3,15,T,2:30PM,5:15PM,CPAP 102
18776,PAPA,PAPA 6224,Dull (PAPA),Public Policy Design,OnlineSync,3,15,T,5:45PM,8:30PM,ONLINE
18780,PAPA,PAPA 6254,Jensen (PAPA),Adv Topics Pub Policy,F2F,3,15,W,5:00PM,7:45PM,CPAP 102
21649,PAPA,PAPA 6254,Jensen (PAPA),Adv Topics Pub Policy,OnlineSync,3,15,W,5:00PM,7:45PM,ONLINE
18782,PAPA,PAPA 6294,Jensen (PAPA),Cap Sem Pub Pol,OnlineSync,3,0,T,5:00PM,7:45PM,ONLINE
21650,PAPA,PAPA 6314,Davis (PAPA),Bud Proc & Policy,F2F,3,15,R,4:00PM,6:45PM,CPAP 203
18783,PAPA,PAPA 6314,Davis (PAPA),Bud Proc & Policy,OnlineSync,3,15,R,4:00PM,6:45PM,ONLINE
18789,PAPA,PAPA 6394,Smith (PAPA),Cap Sem Public Mgt,OnlineSync,3,0,T,5:45PM,8:30PM,ONLINE
21362,PAPA,PAPA 6414,Roberts (PAPA),Normative Foundations,OnlineSync,3,15,T,5:00PM,7:45PM,ONLINE
21724,PAPA,PAPA 6454,Bredenkamp (PAPA),Adv Topics Ethics,OnlineSync,3,15,W,5:45PM,8:30PM,ONLINE
21382,PAPA,PAPA 6514,Edisis (PAPA),Publ Adm & Policy Inq,OnlineSync,3,15,M,2:30PM,5:15PM,ONLINE
18841,PHIL,PHIL 1204,Klagge (PHIL),Knowledge and Reality,F2F,3,30,M W,12:20PM,1:10PM,HAHN N 140
18842,PHIL,PHIL 1204,Klagge (PHIL),Knowledge and Reality,F2F,3,30,M W,12:20PM,1:10PM,HAHN N 140
18843,PHIL,PHIL 1204,Lewis (PHIL),Knowledge and Reality,F2F,3,40,T R,11:00AM,12:15PM,GBJ 104
18844,PHIL,PHIL 1204,Novack (PHIL),Knowledge and Reality,F2F,3,35,M W F,10:10AM,11:00AM,TORG 1050
18845,PHIL,PHIL 1204,Klagge (PHIL),Knowledge and Reality,F2F,3,30,M W,12:20PM,1:10PM,HAHN N 140
18846,PHIL,PHIL 1204,Klagge (PHIL),Knowledge and Reality,F2F,3,30,M W,12:20PM,1:10PM,HAHN N 140
18847,PHIL,PHIL 1204,Klagge (PHIL),Knowledge and Reality,F2F,3,30,M W,12:20PM,1:10PM,HAHN N 140
18848,PHIL,PHIL 1204,Klagge (PHIL),Knowledge and Reality,F2F,3,30,M W,12:20PM,1:10PM,HAHN N 140
21257,PHIL,PHIL 1204,Sud (PHIL),Knowledge and Reality,F2F,3,35,T R,12:30PM,1:45PM,GOODW 244
18849,PHIL,PHIL 1304,Yaure (PHIL),Morality and Justice,F2F,3,30,M W,1:25PM,2:15PM,GOODW 190
18850,PHIL,PHIL 1304,Corredor (PHIL),Morality and Justice,F2F,3,35,T R,11:00AM,12:15PM,TORG 1080
18851,PHIL,PHIL 1304,Yaure (PHIL),Morality and Justice,F2F,3,30,M W,1:25PM,2:15PM,GOODW 190
18852,PHIL,PHIL 1304,Yaure (PHIL),Morality and Justice,F2F,3,30,M W,1:25PM,2:15PM,GOODW 190
18853,PHIL,PHIL 1304,Yaure (PHIL),Morality and Justice,F2F,3,30,M W,1:25PM,2:15PM,GOODW 190
18854,PHIL,PHIL 1304,Yaure (PHIL),Morality and Justice,F2F,3,30,M W,1:25PM,2:15PM,GOODW 190
18855,PHIL,PHIL 1304,Lind (PHIL),Morality and Justice,F2F,3,35,M W F,12:20PM,1:10PM,MCB 240
18856,PHIL,PHIL 1304,Yaure (PHIL),Morality and Justice,F2F,3,30,M W,1:25PM,2:15PM,GOODW 190
18857,PHIL,PHIL 1304,Corredor (PHIL),Morality and Justice,F2F,3,35,T R,12:30PM,1:45PM,TORG 1080
18858,PHIL,PHIL 1304,Bowers (PHIL),Morality and Justice,OnlineAsync,3,60,(ARR),(ARR),(ARR),00X
18859,PHIL,PHIL 1504,Novack (PHIL),Critical Thinking,F2F,3,40,M W,11:15AM,12:05PM,GOODW 125
18860,PHIL,PHIL 1504,Novack (PHIL),Critical Thinking,F2F,3,40,M W,11:15AM,12:05PM,GOODW 125
18861,PHIL,PHIL 1604,Parker (PHIL),How Science Works,F2F,3,35,T R,2:00PM,3:15PM,GOODW 244
21854,PHIL,PHIL 1984,D'amato (PHIL),SS: Philosophy of Sport,F2F,3,40,M W F,1:25PM,2:15PM,PAM 1003
18862,PHIL,PHIL 2116,Lewis (PHIL),Ancient/Medieval Philosophy,F2F,3,60,M W F,11:15AM,12:05PM,PAM 32
18863,PHIL,PHIL 2126,Patton (PHIL),History of Modern Philosophy,F2F,3,70,M W,4:00PM,5:15PM,GOODW 155
18864,PHIL,PHIL 2304,Wildman Short (PHIL),Global Ethics,F2F,3,35,T R,12:30PM,1:45PM,MAJWM 334
18865,PHIL,PHIL 2304,D'amato (PHIL),Global Ethics,F2F,3,40,M W F,9:05AM,9:55AM,NCB 130A
18866,PHIL,PHIL 2304,D'amato (PHIL),Global Ethics,F2F,3,40,M W F,11:15AM,12:05PM,HOLD 224
18867,PHIL,PHIL 2304,Fuller (PHIL),Global Ethics,OnlineAsync,3,60,(ARR),(ARR),(ARR),00X
18868,PHIL,PHIL 2304,Fuller (PHIL),Global Ethics,OnlineAsync,3,60,(ARR),(ARR),(ARR),00X
18869,PHIL,PHIL 2304,Fuller (PHIL),Global Ethics,OnlineAsync,3,60,(ARR),(ARR),(ARR),00X
21259,PHIL,PHIL 2304,Bowers (PHIL),Global Ethics,OnlineAsync,3,60,(ARR),(ARR),(ARR),00X
21260,PHIL,PHIL 2314,MacKenzie (PHIL),"Phil of Sex, Gender, Race",F2F,3,35,T R,2:00PM,3:15PM,HUTCH 204
18873,PHIL,PHIL 3015,Respess (PHIL),Political Theory,F2F,3,40,M W F,12:20PM,1:10PM,MCB 218
18874,PHIL,PHIL 3016,Debrix (PHIL),Political Theory,F2F,3,40,T R,12:30PM,1:45PM,PAM 3008
18877,PHIL,PHIL 3324,Wildman Short (PHIL),Biomedical Ethics,F2F,3,35,T R,9:30AM,10:45AM,MAJWM 334
18878,PHIL,PHIL 3324,Wildman Short (PHIL),Biomedical Ethics,F2F,3,35,T R,11:00AM,12:15PM,TORG 1050
18879,PHIL,PHIL 3324,Horn (PHIL),Biomedical Ethics,F2F,3,35,M W F,12:20PM,1:10PM,ROB 116
21277,PHIL,PHIL 3334,Horn (PHIL),Ethics & Artific Intell,F2F,3,70,M W,2:30PM,3:45PM,SURGE 103A
21278,PHIL,PHIL 3414,Trogdon (PHIL),Aesthetics,F2F,3,35,T R,2:00PM,3:15PM,MAJWM 334
18881,PHIL,PHIL 3505,Novack (PHIL),Modern Logic & Dev,F2F,3,50,M W F,1:25PM,2:15PM,TORG 1020
18883,PHIL,PHIL 4014,Klagge (PHIL),Special Topics in Philosophy,F2F,3,15,M,6:00PM,8:30PM,MAJWM 225
21289,PHIL,PHIL 4014,Yaure (PHIL),Special Topics in Philosophy,F2F,3,25,M W,4:00PM,5:15PM,GOODW 244
18886,PHIL,PHIL 4334,Lind (PHIL),Jurisprudence,F2F,3,35,M W F,11:15AM,12:05PM,PAM 1001
21288,PHIL,PHIL 4604,Jantzen (PHIL),Philosophy of Biology,F2F,3,35,T R,12:30PM,1:45PM,GBJ 102
21283,PHIL,PHIL 5004,Hoek (PHIL),Grad Prosem Phil,F2F,3,15,M W,2:30PM,3:45PM,MAJWM 225
18893,PHIL,PHIL 5204,Klagge (PHIL),Topics Hist of Phil,F2F,3,10,M,6:00PM,8:30PM,MAJWM 225
21212,PHIL,PHIL 5306,Olson (PHIL),Phil Mod Sci & Tech,F2F,3,15,W,10:00AM,12:45PM,LANE 134
18901,PHIL,PHIL 6014,Sud (PHIL),Special Topics in Philosophy,F2F,3,15,T,4:00PM,6:30PM,MAJWM 225
21215,PHIL,PHIL 6014,Patton (PHIL),Special Topics in Philosophy,F2F,3,10,T,10:00AM,12:45PM,LANE 134
21290,PHIL,PHIL 6014,Yaure (PHIL),Special Topics in Philosophy,F2F,3,10,M W,4:00PM,5:15PM,GOODW 244
21297,PHIL,PHIL 6334,Jantzen (PHIL),Adv Top Phil Sci,F2F,3,15,T R,9:30AM,10:45AM,MAJWM 225
18904,PHS,PHS 1514,Smith (PHS),Personal Health,OnlineAsync,3,475,(ARR),(ARR),(ARR),00X
18905,PHS,PHS 2004,Redican (PHS),Introduction to Public Health,F2F,3,400,T R,2:00PM,3:15PM,MCB 100
18910,PHS,PHS 3014,Cohen (PHS),Intro to Environmental Health,F2F,3,115,M W,2:30PM,3:45PM,LITRV 1870
18911,PHS,PHS 3064,Redican (PHS),Public Health Seminar,OnlineAsync,1,50,(ARR),(ARR),(ARR),00X
18912,PHS,PHS 3534,Smith (PHS),Drug Education,OnlineAsync,3,475,(ARR),(ARR),(ARR),00X
18913,PHS,PHS 3634,Ruktanonchai (PHS),Epi Hlth and Disease,F2F,3,150,M W F,10:10AM,11:00AM,GLCDB 64
18914,PHS,PHS 4014,Deagle (PHS),Public Health Planning & Eval,F2F,3,65,T R,9:30AM,10:45AM,TBA
18915,PHS,PHS 4014,Deagle (PHS),Public Health Planning & Eval,F2F,3,65,M W F,11:15AM,12:05PM,DDS 170
18916,PHS,PHS 4044,Gautam (PHS),Public Health Pol Adm,F2F,3,125,T R,12:30PM,1:45PM,LITRV 1870
18917,PHS,PHS 4054,Redican (PHS),Concepts in One Health,F2F,3,125,M W F,1:25PM,2:15PM,LITRV 1870
18918,PHS,PHS 4064,Ruktanonchai (PHS),Modeling Infectious Diseases,F2F,3,60,T R,2:00PM,3:15PM,AA 7
18919,PHS,PHS 4074,Gautam (PHS),Practicum in Public Health,Hybrid,3,0,W,4:00PM,6:30PM,TBA
18924,PHS,PHS 5004,Hungerford (PHS),Foundations of Public Health,OnlineAsync,1,10,(ARR),(ARR),(ARR),00X
18926,PHS,PHS 5034,Gautam (PHS),Health Behav & Health Ed,F2F,3,60,W,11:30AM,1:20PM,VM 4B 129
18927,PHS,PHS 5044,Redican (PHS),Public Health Policy and Admin,F2F,3,50,R,9:00AM,10:50AM,VM 2 121
18928,PHS,PHS 5044,Redican (PHS),Public Health Policy and Admin,OnlineAsync,3,20,(ARR),(ARR),(ARR),00X
18929,PHS,PHS 5064,Hosig (PHS),Public Health Prgm Dev & Eval,F2F,3,60,W,2:00PM,4:50PM,VM 2 121
21304,PHS,PHS 5244,Wesche (PHS),Sexual Health and Human Rights,F2F,3,20,M W,4:00PM,5:15PM,WAL 407
18930,PHS,PHS 5254,Cook (PHS),Social Epi & Health Inequal,F2F,3,60,T,1:00PM,4:50PM,VM 2 121
18931,PHS,PHS 5314,Hungerford (PHS),Infectious Disease Epidemiol,F2F,3,50,T,10:00AM,12:50PM,VM 2 121
21300,PHS,PHS 5704,Cohen (PHS),Drinking Water & Health,F2F,3,35,M W,10:30AM,11:45AM,VMIA 220
18932,PHS,PHS 5724,Lee (PHS),Ethical Fnds Publ Hlth,F2F,3,20,M,1:30PM,4:30PM,VMIA 220
18934,PHS,PHS 5924,Holt (PHS),Capstone in Public Health,F2F,3,0,(ARR),(ARR),(ARR),00X
18935,PHS,PHS 5934,Wenzel (PHS),Pub Hlth Integrative Lrng Exp,F2F,3,60,R,1:00PM,3:50PM,VM 2 121
18936,PHS,PHS 5935,Holt (PHS),Prep for Publ Hlth Practice,F2F,1,60,R,11:00AM,11:50AM,VM 2 121
18937,PHS,PHS 5936,Holt (PHS),Prep for Publ Hlth Practice,F2F,1,60,R,12:00PM,12:50PM,VM 2 121
18940,PHYS,PHYS 1056,Ashall (PHYS),Introduction to Astronomy,F2F,3,546,M W F,1:25PM,2:15PM,GLCDB 64
18941,PHYS,PHYS 1156,Simonetti (PHYS),Astronomy Laboratory,F2F,1,0,R,8:00PM,9:50PM,DER 4029
18942,PHYS,PHYS 1156,Simonetti (PHYS),Astronomy Laboratory,F2F,1,0,T,8:00PM,9:50PM,DER 4029
18943,PHYS,PHYS 1156,Simonetti (PHYS),Astronomy Laboratory,F2F,1,32,T,8:00PM,9:50PM,DER 4009
18944,PHYS,PHYS 1156,Simonetti (PHYS),Astronomy Laboratory,F2F,1,32,R,8:00PM,9:50PM,DER 4009
18945,PHYS,PHYS 1156,Simonetti (PHYS),Astronomy Laboratory,F2F,1,32,W,8:00PM,9:50PM,DER 4009
18946,PHYS,PHYS 1156,Simonetti (PHYS),Astronomy Laboratory,F2F,1,32,M,8:00PM,9:50PM,DER 4009
18947,PHYS,PHYS 2205,Papavasiliou (PHYS),General Physics,F2F,3,200,M W,5:30PM,6:45PM,HAHN N 130
18948,PHYS,PHYS 2206,Papavasiliou (PHYS),General Physics,F2F,3,200,T R,2:00PM,3:15PM,TORG 2150
18949,PHYS,PHYS 2206,Soghomonian (PHYS),General Physics,F2F,3,200,T R,8:00AM,9:15AM,HAHN N 130
18950,PHYS,PHYS 2206,Papavasiliou (PHYS),General Physics,F2F,3,200,T R,5:00PM,6:15PM,DAV 281
18951,PHYS,PHYS 2215,Merritt (PHYS),General Physics Laboratory,F2F,1,32,T,8:00AM,9:50AM,DER 4029
18952,PHYS,PHYS 2215,Merritt (PHYS),General Physics Laboratory,F2F,1,32,M,2:30PM,4:20PM,DER 4009
18953,PHYS,PHYS 2215,Merritt (PHYS),General Physics Laboratory,F2F,1,32,M,2:30PM,4:20PM,DER 4029
18954,PHYS,PHYS 2215,Merritt (PHYS),General Physics Laboratory,F2F,1,32,T,10:10AM,12:00PM,DER 4009
18955,PHYS,PHYS 2215,Merritt (PHYS),General Physics Laboratory,F2F,1,32,T,10:10AM,12:00PM,DER 4029
18956,PHYS,PHYS 2215,Merritt (PHYS),General Physics Laboratory,F2F,1,32,T,8:00AM,9:50AM,DER 4009
18957,PHYS,PHYS 2216,Merritt (PHYS),General Physics Laboratory,F2F,1,32,F,10:10AM,12:00PM,DER 4029
18958,PHYS,PHYS 2216,Merritt (PHYS),General Physics Laboratory,F2F,1,32,F,8:00AM,9:50AM,DER 4029
18959,PHYS,PHYS 2216,Merritt (PHYS),General Physics Laboratory,F2F,1,32,F,10:10AM,12:00PM,DER 4009
18960,PHYS,PHYS 2216,Merritt (PHYS),General Physics Laboratory,F2F,1,32,F,8:00AM,9:50AM,DER 4009
18961,PHYS,PHYS 2216,Merritt (PHYS),General Physics Laboratory,F2F,1,32,R,2:30PM,4:20PM,DER 4009
18962,PHYS,PHYS 2216,Merritt (PHYS),General Physics Laboratory,F2F,1,32,R,10:10AM,12:00PM,DER 4029
18963,PHYS,PHYS 2216,Merritt (PHYS),General Physics Laboratory,F2F,1,32,R,10:10AM,12:00PM,DER 4009
18964,PHYS,PHYS 2216,Merritt (PHYS),General Physics Laboratory,F2F,1,32,R,8:00AM,9:50AM,DER 4009
18965,PHYS,PHYS 2216,Merritt (PHYS),General Physics Laboratory,F2F,1,32,W,2:30PM,4:20PM,DER 4009
18966,PHYS,PHYS 2216,Merritt (PHYS),General Physics Laboratory,F2F,1,32,F,12:20PM,2:10PM,DER 4009
18967,PHYS,PHYS 2216,Merritt (PHYS),General Physics Laboratory,F2F,1,32,W,12:20PM,2:10PM,DER 4009
18968,PHYS,PHYS 2216,Merritt (PHYS),General Physics Laboratory,F2F,1,32,R,8:00AM,9:50AM,DER 4029
18969,PHYS,PHYS 2216,Merritt (PHYS),General Physics Laboratory,F2F,1,32,W,2:30PM,4:20PM,DER 4029
18970,PHYS,PHYS 2216,Merritt (PHYS),General Physics Laboratory,F2F,1,32,R,12:20PM,2:10PM,DER 4029
18971,PHYS,PHYS 2216,Merritt (PHYS),General Physics Laboratory,F2F,1,32,F,2:30PM,4:20PM,DER 4029
18972,PHYS,PHYS 2216,Merritt (PHYS),General Physics Laboratory,F2F,1,32,F,12:20PM,2:10PM,DER 4029
18973,PHYS,PHYS 2216,Merritt (PHYS),General Physics Laboratory,F2F,1,32,R,2:30PM,4:20PM,DER 4029
18974,PHYS,PHYS 2216,Merritt (PHYS),General Physics Laboratory,F2F,1,32,R,12:20PM,2:10PM,DER 4009
18975,PHYS,PHYS 2216,Merritt (PHYS),General Physics Laboratory,F2F,1,32,W,12:20PM,2:10PM,DER 4029
18976,PHYS,PHYS 2216,Merritt (PHYS),General Physics Laboratory,F2F,1,32,F,2:30PM,4:20PM,DER 4009
18987,PHYS,PHYS 2305,Nelson (PHYS),Foundations of Physics,F2F,4,40,M W F,10:10AM,11:00AM,HAHN N 130
18990,PHYS,PHYS 2305,Osborne (PHYS),Foundations of Physics,F2F,4,40,T R,9:30AM,10:45AM,HAHN N 130
18991,PHYS,PHYS 2305,Osborne (PHYS),Foundations of Physics,F2F,4,40,T R,5:00PM,6:15PM,HAHN N 130
18992,PHYS,PHYS 2305,Osborne (PHYS),Foundations of Physics,F2F,4,40,T R,3:30PM,4:45PM,HAHN N 130
18998,PHYS,PHYS 2305,Osborne (PHYS),Foundations of Physics,F2F,4,40,T R,3:30PM,4:45PM,HAHN N 130
18999,PHYS,PHYS 2305,Nelson (PHYS),Foundations of Physics,F2F,4,0,M W F,8:00AM,8:50AM,HAHN N 130
19000,PHYS,PHYS 2305,Osborne (PHYS),Foundations of Physics,F2F,4,40,M W F,11:15AM,12:05PM,HAHN N 130
19001,PHYS,PHYS 2305,Osborne (PHYS),Foundations of Physics,F2F,4,40,T R,5:00PM,6:15PM,HAHN N 130
19003,PHYS,PHYS 2305,Lin (PHYS),Foundations of Physics,F2F,4,40,T R,11:00AM,12:15PM,HAHN N 130
19017,PHYS,PHYS 2305,Osborne (PHYS),Foundations of Physics,F2F,4,40,T R,9:30AM,10:45AM,HAHN N 130
19018,PHYS,PHYS 2305,Osborne (PHYS),Foundations of Physics,F2F,4,40,M W F,11:15AM,12:05PM,HAHN N 130
19019,PHYS,PHYS 2305,Nelson (PHYS),Foundations of Physics,F2F,4,40,M W F,10:10AM,11:00AM,HAHN N 130
