instance_id,course_id,instructor_id,year,term,crn,gpa,withdraw,enrollment
2022-23Fall90151,UAP 5424,Tacey (UAP),2022-23,Fall,90151,3.95,0,6
2022-23Fall91315,AT 724,Martin (AT),2022-23,Fall,91315,3.88,0,6
2022-23Fall91554,ACIS 1104,Compton (ACIS),2022-23,Fall,91554,3.33,0,6
2022-23Fall91723,GEOS 6104,King (GEOS),2022-23,Fall,91723,4.0,0,6
2022-23Fall91842,CSES 5124,Galbraith (CSES),2022-23,Fall,91842,4.0,0,6
2022-23Fall92598,DASC 1464,Knowlton (DASC),2022-23,Fall,92598,4.0,0,6
2022-23Spring10368,ALS 5094,Smith (ALS),2022-23,Spring,10368,3.43,0,6
2022-23Spring11561,BCHM 5004,Mukhopadhyay (BCHM),2022-23,Spring,11561,4.0,0,6
2022-23Spring11736,BIOL 2974,Seyler (BIOL),2022-23,Spring,11736,4.0,0,6
2022-23Spring11846,BIOL 6404,Moore (BIOL),2022-23,Spring,11846,4.0,0,6
2022-23Spring13142,CMST 3044,Sowder (CMST),2022-23,Spring,13142,4.0,0,6
2022-23Spring16587,IDS 3234,Zellner Bassett (IDS),2022-23,Spring,16587,3.72,0,6
2022-23Spring16597,IDS 4974,Choi (IDS),2022-23,Spring,16597,4.0,0,6
2022-23Spring18285,MUS 2244,Parrish (MUS),2022-23,Spring,18285,3.95,0,6
2022-23Spring18296,MUS 2554,Weinstein (MUS),2022-23,Spring,18296,4.0,0,5
2022-23Spring18317,MUS 3036,Masters (MUS),2022-23,Spring,18317,2.78,0,6
2022-23Spring18347,MUS 3314,Berrios Rodriguez (MUS),2022-23,Spring,18347,4.0,0,6
2022-23Spring21932,SPES 2984,Drake-Whitney (SPES),2022-23,Spring,21932,3.95,0,6
2022-23Spring22035,ENT 6004,Gross (ENT),2022-23,Spring,22035,3.83,0,6
2018-19Fall80338,AOE 4154,Rathod (AOE),2018-19,Fall,80338,2.79,0,7
2018-19Fall80352,AOE 4254,Alexander (AOE),2018-19,Fall,80352,3.19,0,7
2018-19Fall82886,CSES 5004,Maguire (CSES),2018-19,Fall,82886,3.76,0,7
2018-19Fall84746,GEOS 1124,Chermak (GEOS),2018-19,Fall,84746,3.91,0,7
2018-19Fall86607,MSE 2014,Scott (MSE),2018-19,Fall,86607,3.8,0,7
2018-19Fall86626,MSE 3324,Druschitz (MSE),2018-19,Fall,86626,3.06,0,7
2018-19Fall86743,MUS 2524,Masters (MUS),2018-19,Fall,86743,3.83,0,5
2018-19Fall86744,MUS 2534,Irrera (MUS),2018-19,Fall,86744,3.96,0,7
2018-19Fall86790,MUS 3314,Crafton (MUS),2018-19,Fall,86790,4.0,0,7
2018-19Fall86792,MUS 3314,Irrera (MUS),2018-19,Fall,86792,4.0,0,7
2018-19Fall86803,MUS 3314,Pace (MUS),2018-19,Fall,86803,4.0,1,7
2018-19Fall87301,PHYS 2216,Merritt (PHYS),2018-19,Fall,87301,3.04,0,7
2018-19Fall87679,PPWS 6004,Askew (PPWS),2018-19,Fall,87679,4.0,0,5
2018-19Fall90519,GEOS 6104,King (GEOS),2018-19,Fall,90519,4.0,0,7
2018-19Fall90983,UAP 5424,Beske (UAP),2018-19,Fall,90983,4.0,0,7
2018-19Spring13079,ECE 3274,Cooper (ECE),2018-19,Spring,13079,3.57,0,7
2018-19Spring14929,GEOS 1104,Chermak (GEOS),2018-19,Spring,14929,3.67,0,7
2018-19Spring15855,MACR 5024,Moore (MACR),2018-19,Spring,15855,3.9,0,7
2018-19Spring16891,MUS 2514,Thorsett (MUS),2018-19,Spring,16891,3.39,0,5
2018-19Spring16895,MUS 2524,Rushing (MUS),2018-19,Spring,16895,3.14,0,5
2018-19Spring16920,MUS 3036,Crone (MUS),2018-19,Spring,16920,3.29,0,7
2018-19Spring16934,MUS 3314,Irrera (MUS),2018-19,Spring,16934,4.0,1,7
2018-19Spring16935,MUS 3314,Stevens (MUS),2018-19,Spring,16935,4.0,0,7
2018-19Spring16947,MUS 3314,Weinstein (MUS),2018-19,Spring,16947,4.0,0,7
2018-19Spring19444,ME 4584,Ben-Tzvi (ME),2018-19,Spring,19444,2.81,0,7
2018-19Spring19762,NEUR 5074,Rainville (NEUR),2018-19,Spring,19762,4.0,0,7
2018-19Spring20548,UAP 5414,Zhang (UAP),2018-19,Spring,20548,3.71,0,7
2019-20Fall81111,AT 724,Martin (AT),2019-20,Fall,81111,4.0,0,7
2019-20Fall81870,CEE 4974,Scardina (CEE),2019-20,Fall,81870,4.0,0,7
2019-20Fall82426,CHEM 3625,Orler (CHEM),2019-20,Fall,82426,3.43,0,7
2019-20Fall82430,CHEM 4014,Long (CHEM),2019-20,Fall,82430,3.0,0,7
2019-20Fall82495,CHEM 5014,Long (CHEM),2019-20,Fall,82495,3.96,0,7
2019-20Fall84377,ENGR 2044,Arnold-Christian (ENGR),2019-20,Fall,84377,4.0,0,7
2019-20Fall85380,HORT 4205,Douglas (HORT),2019-20,Fall,85380,3.49,0,7
2019-20Fall85520,IDS 3234,Pritchett (IDS),2019-20,Fall,85520,4.0,0,7
2019-20Fall87684,MUS 2574,Lantz Crone (MUS),2019-20,Fall,87684,3.3,0,6
2019-20Fall87724,MUS 3314,Irrera (MUS),2019-20,Fall,87724,4.0,0,7
2019-20Fall87792,NANO 3114,Banerjee (NANO),2019-20,Fall,87792,3.8,0,7
2019-20Fall89911,AAEC 4994,Alwang (AAEC),2019-20,Fall,89911,4.0,0,7
2019-20Fall91425,NEUR 5074,Rainville (NEUR),2019-20,Fall,91425,3.86,0,7
2019-20Fall91611,UAP 5424,Beske (UAP),2019-20,Fall,91611,4.0,0,7
2019-20Fall91611,UAP 5424,Cowell (UAP),2019-20,Fall,91611,4.0,0,7
2019-20Fall91611,UAP 5424,Hankey (UAP),2019-20,Fall,91611,4.0,0,7
2019-20Fall91611,UAP 5424,Skuzinski (UAP),2019-20,Fall,91611,4.0,0,7
2019-20Fall91611,UAP 5424,Walz (UAP),2019-20,Fall,91611,4.0,0,7
2019-20Fall91652,UAP 5424,Burns (UAP),2019-20,Fall,91652,4.0,0,7
2019-20Spring11998,CEE 4974,Scardina (CEE),2019-20,Spring,11998,3.96,0,7
2019-20Spring12395,CHEM 1045,Long (CHEM),2019-20,Spring,12395,3.23,0,7
2019-20Spring12414,CHEM 1045,Long (CHEM),2019-20,Spring,12414,3.23,0,7
2019-20Spring12427,CHEM 1045,Long (CHEM),2019-20,Spring,12427,3.87,0,7
2019-20Spring12444,CHEM 1045,Long (CHEM),2019-20,Spring,12444,3.71,0,7
2019-20Spring13304,DASC 4664,Cockrum (DASC),2019-20,Spring,13304,3.67,0,7
2019-20Spring17493,MSE 3064,Aidi (MSE),2019-20,Spring,17493,3.51,0,7
2019-20Spring17612,MUS 2214,Rushing (MUS),2019-20,Spring,17612,3.96,0,7
2019-20Spring17621,MUS 2514,Thorsett (MUS),2019-20,Spring,17621,3.96,0,5
2019-20Spring17665,MUS 3314,Pace (MUS),2019-20,Spring,17665,4.0,0,7
2019-20Spring17840,NEUR 5074,Rainville (NEUR),2019-20,Spring,17840,4.0,0,7
2019-20Spring18598,PPWS 5214,Baudoin (PPWS),2019-20,Spring,18598,3.81,0,7
2019-20Spring18750,PSYC 4264,Nackley (PSYC),2019-20,Spring,18750,4.0,0,7
2019-20Spring20931,UNIV 2984,Bechtel (UNIV),2019-20,Spring,20931,4.0,0,7
2020-21Fall81262,AT 724,Martin (AT),2020-21,Fall,81262,3.76,0,7
2020-21Fall81879,BSE 3494,Mariger (BSE),2020-21,Fall,81879,4.0,0,7
2020-21Fall82394,CHEM 1004,Eddleton (CHEM),2020-21,Fall,82394,3.61,0,7
2020-21Fall82630,CHEM 3625,Orler (CHEM),2020-21,Fall,82630,3.29,0,7
2020-21Fall83233,CSES 3124,Angel (CSES),2020-21,Fall,83233,3.86,0,7
2020-21Fall85190,FREC 5014,Brunner (FREC),2020-21,Fall,85190,4.0,0,7
2020-21Fall88518,MUS 2544,Wilkens-Reed (MUS),2020-21,Fall,88518,3.96,0,6
2020-21Fall88628,NANO 3114,Tian (NANO),2020-21,Fall,88628,3.87,0,7
2020-21Fall90176,TA 3014,Heatherington Tilka (TA),2020-21,Fall,90176,3.96,0,5
2020-21Fall91169,CHEM 2545,Santos (CHEM),2020-21,Fall,91169,2.9,0,7
2020-21Fall91612,UH 2834,Rikakis (UH),2020-21,Fall,91612,4.0,0,7
2020-21Fall92041,CSES 3124,Angel (CSES),2020-21,Fall,92041,3.91,0,7
2020-21Fall92044,CSES 3124,Angel (CSES),2020-21,Fall,92044,3.96,0,7
2020-21Fall92121,CHEM 2545,Santos (CHEM),2020-21,Fall,92121,3.49,0,7
2020-21Fall92124,CHEM 2545,Santos (CHEM),2020-21,Fall,92124,3.04,0,7
2020-21Fall92187,IDS 3224,Sullivan (IDS),2020-21,Fall,92187,4.0,0,7
2020-21Spring12684,CHEM 2124,Geller (CHEM),2020-21,Spring,12684,2.81,0,7
2020-21Spring12730,CHEM 2546,Santos (CHEM),2020-21,Spring,12730,3.53,0,7
2020-21Spring12750,CHEM 3625,Orler (CHEM),2020-21,Spring,12750,3.57,0,7
2020-21Spring12751,CHEM 3625,Orler (CHEM),2020-21,Spring,12751,2.29,0,7
2020-21Spring12752,CHEM 3625,Orler (CHEM),2020-21,Spring,12752,3.0,0,7
2020-21Spring12755,CHEM 3625,Orler (CHEM),2020-21,Spring,12755,2.71,0,7
2020-21Spring15028,ENT 5004,Couvillon (ENT),2020-21,Spring,15028,4.0,0,7
2020-21Spring16237,HTM 5944,Xiang (HTM),2020-21,Spring,16237,4.0,0,7
2020-21Spring17909,MGT 4946,Miller (MGT),2020-21,Spring,17909,3.34,0,7
2020-21Spring18235,MUS 2254,Easter (MUS),2020-21,Spring,18235,3.43,0,7
2020-21Spring18246,MUS 2544,Wilkens-Reed (MUS),2020-21,Spring,18246,4.0,0,5
2020-21Spring18271,MUS 3046,Martinkus (MUS),2020-21,Spring,18271,3.53,0,7
2020-21Spring18296,MUS 3314,Hutchins (MUS),2020-21,Spring,18296,4.0,0,7
2020-21Spring18807,PHS 5004,Hungerford (PHS),2020-21,Spring,18807,3.91,0,7
2020-21Spring19977,TA 3014,Russo (TA),2020-21,Spring,19977,4.0,0,7
2020-21Spring20213,UH 2744,Soysal (UH),2020-21,Spring,20213,4.0,0,7
2020-21Spring21135,NANO 4354,Tian (NANO),2020-21,Spring,21135,3.86,0,7
2020-21Spring21615,CHEM 2546,Santos (CHEM),2020-21,Spring,21615,3.29,0,7
2020-21Spring21631,CHEM 2546,Santos (CHEM),2020-21,Spring,21631,3.59,0,7
2020-21Spring21798,FIW 6004,Kindsvater (FIW),2020-21,Spring,21798,4.0,0,6
2020-21Spring22088,GRAD 5984,Schenk (GRAD),2020-21,Spring,22088,4.0,0,7
2020-21Spring22121,CHEM 3625,Orler (CHEM),2020-21,Spring,22121,3.57,0,7
2021-22Fall80281,ALCE 5814,Drape (ALCE),2021-22,Fall,80281,4.0,0,7
2021-22Fall80433,AOE 4205,Alexander (AOE),2021-22,Fall,80433,3.67,0,7
2021-22Fall81883,BMSP 4974,Gillian (BMSP),2021-22,Fall,81883,4.0,0,5
2021-22Fall83332,CSES 3124,Mott (CSES),2021-22,Fall,83332,3.37,0,7
2021-22Fall83333,CSES 3124,Mott (CSES),2021-22,Fall,83333,3.47,0,7
2021-22Fall83470,ECE 3354,Cooper (ECE),2021-22,Fall,83470,2.04,0,7
2021-22Fall83508,ECE 4664,Buehrer (ECE),2021-22,Fall,83508,3.96,0,7
2021-22Fall85155,FIW 4974,Hamed (FIW),2021-22,Fall,85155,4.0,0,7
2021-22Fall85646,GRAD 5124,Goldbeck DeBose (GRAD),2021-22,Fall,85646,3.86,0,7
2021-22Fall88816,MUS 2534,Irrera (MUS),2021-22,Fall,88816,3.71,0,5
2021-22Fall88826,MUS 2644,Crafton (MUS),2021-22,Fall,88826,3.8,0,6
2021-22Fall88838,MUS 3035,Tu (MUS),2021-22,Fall,88838,3.06,0,7
2021-22Fall90146,SBIO 1004,Kline (SBIO),2021-22,Fall,90146,4.0,0,7
2021-22Fall91559,MUS 3314,Irrera (MUS),2021-22,Fall,91559,4.0,0,7
2021-22Fall92096,FREC 4004,Bolding (FREC),2021-22,Fall,92096,3.29,0,7
2021-22Fall92576,HD 4994,Choi (HD),2021-22,Fall,92576,4.0,0,5
2021-22Fall92671,UAP 5424,Buehler (UAP),2021-22,Fall,92671,3.69,0,7
2021-22Fall92671,UAP 5424,Capers (UAP),2021-22,Fall,92671,3.69,0,7
2021-22Fall92671,UAP 5424,Datz (UAP),2021-22,Fall,92671,3.69,0,7
2021-22Fall92671,UAP 5424,Mastran (UAP),2021-22,Fall,92671,3.69,0,7
2021-22Fall92671,UAP 5424,Misra (UAP),2021-22,Fall,92671,3.69,0,7
2021-22Fall92671,UAP 5424,Sanchez (UAP),2021-22,Fall,92671,3.69,0,7
2021-22Fall92671,UAP 5424,Tacey (UAP),2021-22,Fall,92671,3.69,0,7
2021-22Spring10373,AOE 2974,Kuester (AOE),2021-22,Spring,10373,4.0,0,7
2021-22Spring11845,BMES 4994,Munson (BMES),2021-22,Spring,11845,4.0,0,5
2021-22Spring12836,CHEM 3625,Orler (CHEM),2021-22,Spring,12836,3.43,0,7
2021-22Spring17906,MSE 3064,Aning (MSE),2021-22,Spring,17906,3.71,2,7
2021-22Spring18044,MUS 2644,Crafton (MUS),2021-22,Spring,18044,3.8,0,6
2021-22Spring18086,MUS 3314,Hutchins (MUS),2021-22,Spring,18086,3.43,0,7
2021-22Spring19222,PSYC 4264,Seah (PSYC),2021-22,Spring,19222,3.49,0,7
2021-22Spring19238,PSYC 4994,Adams (PSYC),2021-22,Spring,19238,4.0,0,5
2021-22Spring19238,PSYC 4994,Diaz (PSYC),2021-22,Spring,19238,4.0,0,5
2021-22Spring19238,PSYC 4994,Elmer (PSYC),2021-22,Spring,19238,4.0,0,5
2021-22Spring19238,PSYC 4994,Foti (PSYC),2021-22,Spring,19238,4.0,0,5
2021-22Spring19238,PSYC 4994,Geller (PSYC),2021-22,Spring,19238,4.0,0,5
2021-22Spring19238,PSYC 4994,Jones (PSYC),2021-22,Spring,19238,4.0,0,5
2021-22Spring19238,PSYC 4994,Kimbrell (PSYC),2021-22,Spring,19238,4.0,0,5
2021-22Spring19238,PSYC 4994,Minnen (PSYC),2021-22,Spring,19238,4.0,0,5
2021-22Spring19238,PSYC 4994,Osborne (PSYC),2021-22,Spring,19238,4.0,0,5
2021-22Spring19238,PSYC 4994,Scarpa-Friedman (PSYC),2021-22,Spring,19238,4.0,0,5
2021-22Spring19238,PSYC 4994,Seah (PSYC),2021-22,Spring,19238,4.0,0,5
2021-22Spring19238,PSYC 4994,Stephens (PSYC),2021-22,Spring,19238,4.0,0,5
2021-22Spring19238,PSYC 4994,Swanson (PSYC),2021-22,Spring,19238,4.0,0,5
2021-22Spring19238,PSYC 4994,Wilson (PSYC),2021-22,Spring,19238,4.0,0,5
2021-22Spring20020,UH 2744,Soysal (UH),2021-22,Spring,20020,3.86,0,7
2021-22Spring21942,GEOS 6704,Moore (GEOS),2021-22,Spring,21942,4.0,0,7
2021-22Spring21993,MUS 3314,Berrios Rodriguez (MUS),2021-22,Spring,21993,4.0,0,7
2021-22Spring22204,IDS 3204,Gipe (IDS),2021-22,Spring,22204,4.0,0,7
2022-23Fall83559,DASC 4664,Cockrum (DASC),2022-23,Fall,83559,3.71,0,7
2022-23Fall83639,ECE 3354,Yu (ECE),2022-23,Fall,83639,2.27,0,7
2022-23Fall84411,EDCI 5844,Wells (EDCI),2022-23,Fall,84411,3.86,0,7
2022-23Fall85652,FST 4534,Yin (FST),2022-23,Fall,85652,2.57,0,7
2022-23Fall87215,MATH 3574,Schmale (MATH),2022-23,Fall,87215,3.06,0,7
2022-23Fall88192,MUS 2214,Kluck (MUS),2022-23,Fall,88192,2.41,0,7
2022-23Fall88193,MUS 2214,Kluck (MUS),2022-23,Fall,88193,3.09,0,7
2022-23Fall88201,MUS 2514,Thorsett (MUS),2022-23,Fall,88201,3.57,0,6
2022-23Fall88252,MUS 3314,Bean (MUS),2022-23,Fall,88252,4.0,0,7
2022-23Fall89475,PSYC 4264,Seah (PSYC),2022-23,Fall,89475,3.53,0,7
2022-23Fall90580,BIOL 2974,Seyler (BIOL),2022-23,Fall,90580,4.0,0,6
2022-23Fall91967,CHEM 3984,Saarinen (CHEM),2022-23,Fall,91967,3.57,0,7
2022-23Spring10462,AOE 4206,Alexander (AOE),2022-23,Spring,10462,3.54,0,7
2022-23Spring12919,CHEM 2546,Santos (CHEM),2022-23,Spring,12919,2.94,0,7
2022-23Spring16457,HORT 4206,Douglas (HORT),2022-23,Spring,16457,3.86,0,7
2022-23Spring16688,ISC 2116,Williams (ISC),2022-23,Spring,16688,3.9,0,7
2022-23Spring17121,MACR 5024,Bortner (MACR),2022-23,Spring,17121,4.0,0,7
2022-23Spring18153,MSE 3064,Galitz (MSE),2022-23,Spring,18153,3.61,0,7
2022-23Spring18288,MUS 2344,OLeary (MUS),2022-23,Spring,18288,3.43,0,7
2022-23Spring18312,MUS 2754,Dunston (MUS),2022-23,Spring,18312,3.86,0,5
2022-23Spring18917,PHYS 2216,Merritt (PHYS),2022-23,Spring,18917,3.61,0,7
2022-23Spring20093,TA 3014,Copenhaver (TA),2022-23,Spring,20093,2.71,0,5
2022-23Spring20094,TA 3014,Copenhaver (TA),2022-23,Spring,20094,4.0,0,5
2022-23Spring20104,TA 3014,Copenhaver (TA),2022-23,Spring,20104,3.86,0,5
2022-23Spring20105,TA 3014,Holland (TA),2022-23,Spring,20105,3.83,0,5
2022-23Spring20286,UH 2744,Kretser (UH),2022-23,Spring,20286,3.69,0,7
2022-23Spring22081,HD 4994,Culligan (HD),2022-23,Spring,22081,3.86,0,5
2018-19Fall80351,AOE 4254,Alexander (AOE),2018-19,Fall,80351,3.0,0,8
2018-19Fall81364,BIOL 3104,Voshell (BIOL),2018-19,Fall,81364,3.92,0,8
2018-19Fall82345,CHEM 4124,Tissue (CHEM),2018-19,Fall,82345,3.88,0,8
2018-19Fall82346,CHEM 4124,Tissue (CHEM),2018-19,Fall,82346,3.39,0,8
2018-19Fall82407,CHEM 5014,Riffle (CHEM),2018-19,Fall,82407,4.0,0,8
2018-19Fall82870,CSES 3124,Daniels (CSES),2018-19,Fall,82870,3.8,0,8
2018-19Fall82909,DASC 4964,Ealy (DASC),2018-19,Fall,82909,4.0,0,8
2018-19Fall82909,DASC 4964,Santos (DASC),2018-19,Fall,82909,4.0,0,8
2018-19Fall82909,DASC 4964,White (DASC),2018-19,Fall,82909,4.0,0,8
2018-19Fall82909,DASC 4964,Winston (DASC),2018-19,Fall,82909,4.0,0,8
2018-19Fall82940,ECE 2274,Cooper (ECE),2018-19,Fall,82940,3.63,0,8
2018-19Fall82985,ECE 3354,Cooper (ECE),2018-19,Fall,82985,2.71,0,8
2018-19Fall84748,GEOS 1124,Chermak (GEOS),2018-19,Fall,84748,3.39,0,8
2018-19Fall85835,MATH 2644,Silber (MATH),2018-19,Fall,85835,3.79,0,8
2018-19Fall86735,MUS 2244,Garcia Taborda (MUS),2018-19,Fall,86735,3.79,0,8
2018-19Fall86736,MUS 2264,Stevens (MUS),2018-19,Fall,86736,3.96,0,8
2018-19Fall86749,MUS 2574,Lantz Crone (MUS),2018-19,Fall,86749,3.66,0,6
2018-19Fall86764,MUS 2754,Dunston (MUS),2018-19,Fall,86764,2.82,0,6
2018-19Fall86767,MUS 3035,Crone (MUS),2018-19,Fall,86767,3.35,0,8
2018-19Fall86798,MUS 3314,Weinstein (MUS),2018-19,Fall,86798,4.0,0,8
2018-19Fall90808,SBIO 1984,Molina Montoya (SBIO),2018-19,Fall,90808,3.92,0,8
2018-19Spring10259,ALCE 5814,Rudd (ALCE),2018-19,Spring,10259,4.0,0,8
2018-19Spring12356,CHEM 1046,Long (CHEM),2018-19,Spring,12356,3.21,0,8
2018-19Spring12439,CHEM 4014,Long (CHEM),2018-19,Spring,12439,3.63,0,8
2018-19Spring13080,ECE 3274,Cooper (ECE),2018-19,Spring,13080,3.64,1,8
2018-19Spring15320,HORT 4206,Douglas (HORT),2018-19,Spring,15320,4.0,0,8
2018-19Spring16897,MUS 2534,Irrera (MUS),2018-19,Spring,16897,3.92,0,7
2018-19Spring20283,HTM 4984,Perdue (HTM),2018-19,Spring,20283,4.0,0,8
2018-19Spring20625,GRAD 5414,Wang (GRAD),2018-19,Spring,20625,4.0,0,8
2019-20Fall80350,AOE 4105,Coutier-Delgosha (AOE),2019-20,Fall,80350,3.35,0,8
2019-20Fall81395,BIOL 1115,Lee (BIOL),2019-20,Fall,81395,3.33,0,8
2019-20Fall82434,CHEM 4124,Tissue (CHEM),2019-20,Fall,82434,3.92,0,8
2019-20Fall84944,GEOS 1124,Chermak (GEOS),2019-20,Fall,84944,3.96,0,8
2019-20Fall86138,MATH 2644,Silber (MATH),2019-20,Fall,86138,4.0,0,8
2019-20Fall87675,MUS 2514,Wyatt (MUS),2019-20,Fall,87675,3.81,0,6
2019-20Fall87728,MUS 3314,Hutchins (MUS),2019-20,Fall,87728,4.0,0,8
2019-20Fall88631,PPWS 5004,Eisenback (PPWS),2019-20,Fall,88631,3.89,0,8
2019-20Fall89235,TA 3014,Dye (TA),2019-20,Fall,89235,3.96,0,8
2019-20Spring12424,CHEM 1045,Long (CHEM),2019-20,Spring,12424,3.39,0,8
2019-20Spring12590,CHEM 4014,Long (CHEM),2019-20,Spring,12590,3.81,0,8
2019-20Spring13377,ECE 3174,Zhou (ECE),2019-20,Spring,13377,3.76,0,8
2019-20Spring14135,EDCT 4964,Sutphin (EDCT),2019-20,Spring,14135,4.0,0,5
2019-20Spring14693,ENT 5004,Miller (ENT),2019-20,Spring,14693,4.0,0,8
2019-20Spring15695,HORT 4206,Douglas (HORT),2019-20,Spring,15695,4.0,0,8
2019-20Spring16273,MACR 5024,Moore (MACR),2019-20,Spring,16273,3.92,0,8
2019-20Spring17324,MINE 3544,Koermer (MINE),2019-20,Spring,17324,3.38,0,8
2019-20Spring17494,MSE 3064,Galitz (MSE),2019-20,Spring,17494,3.38,0,8
2019-20Spring17499,MSE 3314,Staley (MSE),2019-20,Spring,17499,3.24,0,8
2019-20Spring17607,MUS 2046,Hanenberg (MUS),2019-20,Spring,17607,2.92,0,8
2019-20Spring17675,MUS 3314,Hutchins (MUS),2019-20,Spring,17675,4.0,0,8
2019-20Spring19070,STAT 4094,Do (STAT),2019-20,Spring,19070,4.0,0,8
2019-20Spring20492,AOE 4106,Coutier-Delgosha (AOE),2019-20,Spring,20492,4.0,0,8
2019-20Spring20494,AOE 4106,Coutier-Delgosha (AOE),2019-20,Spring,20494,4.0,0,8
2019-20Spring20916,UH 2744,Soysal (UH),2019-20,Spring,20916,3.59,0,8
2019-20Spring21454,ECE 3354,Cooper (ECE),2019-20,Spring,21454,3.88,0,8
2020-21Fall82587,CHEM 2545,Santos (CHEM),2020-21,Fall,82587,2.99,0,8
2020-21Fall82593,CHEM 2545,Santos (CHEM),2020-21,Fall,82593,3.54,0,8
2020-21Fall82614,CHEM 2545,Santos (CHEM),2020-21,Fall,82614,3.51,0,8
2020-21Fall82616,CHEM 2545,Santos (CHEM),2020-21,Fall,82616,3.04,0,8
2020-21Fall82633,CHEM 3625,Orler (CHEM),2020-21,Fall,82633,3.5,0,8
2020-21Fall84931,FIN 3174,Kender (FIN),2020-21,Fall,84931,3.84,0,8
2020-21Fall86285,LAHS 1014,Williams (LAHS),2020-21,Fall,86285,3.88,0,8
2020-21Fall86632,MATH 2644,Silber (MATH),2020-21,Fall,86632,3.96,0,8
2020-21Fall91168,CHEM 2545,Santos (CHEM),2020-21,Fall,91168,2.83,0,8
2020-21Fall91170,CHEM 2545,Santos (CHEM),2020-21,Fall,91170,3.59,0,8
2020-21Fall91171,CHEM 2545,Santos (CHEM),2020-21,Fall,91171,3.02,0,8
2020-21Fall91611,UH 2834,Rikakis (UH),2020-21,Fall,91611,3.69,0,8
2020-21Fall92093,CHEM 2545,Santos (CHEM),2020-21,Fall,92093,3.3,0,8
2020-21Fall92094,CHEM 2545,Santos (CHEM),2020-21,Fall,92094,3.56,0,8
2020-21Fall92111,CHEM 2545,Santos (CHEM),2020-21,Fall,92111,2.96,0,8
2020-21Fall92114,CHEM 2545,Santos (CHEM),2020-21,Fall,92114,3.54,0,8
2020-21Fall92116,CHEM 2545,Santos (CHEM),2020-21,Fall,92116,2.88,0,8
2020-21Fall92119,CHEM 2545,Santos (CHEM),2020-21,Fall,92119,3.46,0,8
2020-21Fall92216,CHEM 3625,Orler (CHEM),2020-21,Fall,92216,3.88,0,8
2020-21Spring11984,BSE 3494,Mariger (BSE),2020-21,Spring,11984,4.0,0,8
2020-21Spring12696,CHEM 2546,Santos (CHEM),2020-21,Spring,12696,2.86,0,8
2020-21Spring12697,CHEM 2546,Santos (CHEM),2020-21,Spring,12697,3.3,0,8
2020-21Spring12698,CHEM 2546,Santos (CHEM),2020-21,Spring,12698,3.88,0,8
2020-21Spring12711,CHEM 2546,Santos (CHEM),2020-21,Spring,12711,3.64,0,8
2020-21Spring12722,CHEM 2546,Santos (CHEM),2020-21,Spring,12722,3.26,0,8
2020-21Spring12728,CHEM 2546,Santos (CHEM),2020-21,Spring,12728,3.5,0,8
2020-21Spring13556,ECE 3274,Cooper (ECE),2020-21,Spring,13556,3.0,0,8
2020-21Spring13562,ECE 3354,Cooper (ECE),2020-21,Spring,13562,3.17,0,8
2020-21Spring15237,FIN 3174,Kender (FIN),2020-21,Spring,15237,3.96,0,8
2020-21Spring15719,GEOS 1124,Chermak (GEOS),2020-21,Spring,15719,3.88,0,8
2020-21Spring15969,HD 5964,Smith (HD),2020-21,Spring,15969,4.0,0,8
2020-21Spring16168,HORT 4206,Douglas (HORT),2020-21,Spring,16168,4.0,0,8
2020-21Spring17946,MINE 3544,Koermer (MINE),2020-21,Spring,17946,3.46,0,8
2020-21Spring18256,MUS 2644,Crafton (MUS),2020-21,Spring,18256,4.0,0,6
2020-21Spring18302,MUS 3314,Asbeck (MUS),2020-21,Spring,18302,4.0,0,8
2020-21Spring18302,MUS 3314,Aslan (MUS),2020-21,Spring,18302,4.0,0,8
2020-21Spring18302,MUS 3314,Boyer (MUS),2020-21,Spring,18302,4.0,0,8
2020-21Spring18302,MUS 3314,Crafton (MUS),2020-21,Spring,18302,4.0,0,8
2020-21Spring18302,MUS 3314,Davitt (MUS),2020-21,Spring,18302,4.0,0,8
2020-21Spring18302,MUS 3314,Elmer (MUS),2020-21,Spring,18302,4.0,0,8
2020-21Spring18302,MUS 3314,Gates (MUS),2020-21,Spring,18302,4.0,0,8
2020-21Spring18302,MUS 3314,Homer (MUS),2020-21,Spring,18302,4.0,0,8
2020-21Spring18302,MUS 3314,Middleton (MUS),2020-21,Spring,18302,4.0,0,8
2020-21Spring18302,MUS 3314,Pace (MUS),2020-21,Spring,18302,4.0,0,8
2020-21Spring18463,NEUR 5074,Rainville (NEUR),2020-21,Spring,18463,4.0,0,8
2020-21Spring19793,STAT 4094,Bookhultz (STAT),2020-21,Spring,19793,3.66,0,8
2020-21Spring20209,UH 2744,Soysal (UH),2020-21,Spring,20209,3.26,0,8
2020-21Spring20934,CHEM 2546,Santos (CHEM),2020-21,Spring,20934,3.89,0,8
2020-21Spring20935,CHEM 2546,Santos (CHEM),2020-21,Spring,20935,3.59,1,8
2020-21Spring21608,CHEM 2546,Santos (CHEM),2020-21,Spring,21608,3.29,0,8
2020-21Spring21641,CHEM 2546,Santos (CHEM),2020-21,Spring,21641,3.79,0,8
2021-22Fall81454,BCHM 4994,Helm (BCHM),2021-22,Fall,81454,3.89,0,5
