course_id,dept,title,credits,gpa,enrollment,withdraw,past_classes,new_classes
AOE 6124,AOE,Hypersonic Aerodynamics,3,3.64,7.17,0.0,6,0
AOE 6174,AOE,Computational Plasma Dynamics,3,3.6,6.5,0.0,4,0
AOE 6204,AOE,Adv Vehicle Dynamics & Control,3,4.0,6.5,0.0,2,0
AOE 6234,AOE,Advanced Orbital Mechanics,3,3.95,9.0,0.0,3,2
AOE 6254,AOE,Turbulence Modeling & Simulat,3,3.87,8.0,0.0,4,0
AOE 6444,AOE,Verificat Validat Sci Comput,3,3.55,6.33,0.0,3,0
AOE 6744,AOE,Linear Control Theory,3,3.8,5.5,0.0,2,0
AOE 6984,AOE,Special Study,3,3.84,7.67,0.0,6,0
APS 1704,APS,Intro to Appalachian Studies,3,3.73,25.83,0.28,54,6
APS 2404,APS,Folk Cultures in Appalachia,3,3.44,27.0,1.0,4,1
APS 2434,APS,Cult Politics Music Appalachia,3,3.49,32.0,0.0,2,0
APS 3124,APS,Societal Health,3,3.45,6.0,0.0,1,0
APS 3214,APS,History of Appalachia,3,4.0,5.0,0.0,1,0
APS 3464,APS,Appalachian Communities,3,4.0,5.0,0.0,1,1
APS 3624,APS,Appalachian Literature,3,3.13,8.0,0.0,1,1
APS 4034,APS,Appalachian Lang & Cultures,3,3.67,9.0,0.0,1,0
APS 4094,APS,Appalachian Community Research,3,3.73,5.0,0.0,2,1
APS 4404,APS,Appalachian Folk Cultures,3,3.33,12.0,2.0,1,0
APS 4414,APS,Issues in Appalachian Studies,3,4.0,5.0,0.0,1,0
APS 5004,APS,Foundation Appalachian Studies,3,3.96,7.0,0.0,1,1
APSC 1454,APSC,Intro Animal & Poultry Science,3,2.85,130.0,2.0,11,1
APSC 1464,APSC,Animal & Poultry Science Lab,1,3.04,22.06,0.11,53,6
APSC 1504,APSC,APSC First Year Experience,1,3.37,56.05,0.09,22,3
APSC 1984,APSC,SS: Equine Practicum,1,3.45,19.0,0.5,2,0
APSC 2004,APSC,Animal & Poultry Sci Seminar,1,3.6,166.4,0.4,5,0
APSC 2104,APSC,Poultry Laboratory,1,3.78,16.0,0.0,5,0
APSC 2114,APSC,Livestock Mgt and Handling,1,2.92,18.21,0.07,14,0
APSC 2124,APSC,Horse Management Laboratory,1,3.83,20.5,0.0,14,1
APSC 2164,APSC,Comp/Lab Anim Care & Handling,1,3.69,21.39,0.06,33,3
APSC 2424,APSC,Introduction Equine Industry,3,3.67,63.0,0.2,5,0
APSC 2464,APSC,Intro Companion Animals,2,3.85,39.0,0.0,2,0
APSC 2824,APSC,Equine Conform & Biomechanics,2,3.81,28.5,0.0,2,0
APSC 2984,APSC,Special Study,3,3.3,6.0,0.33,3,1
APSC 3064,APSC,Comp/Lab Animal Science,3,3.22,104.17,0.5,6,1
APSC 3134,APSC,Animal Ag and the Environment,3,3.71,28.33,0.5,6,0
APSC 3214,APSC,Principles of Meat Science,3,2.61,16.8,0.0,5,1
APSC 3224,APSC,Meat Science Laboratory,1,3.47,14.4,0.0,5,1
APSC 3254,APSC,Animal Products,3,2.8,20.5,0.0,4,0
APSC 3334,APSC,Animal Welfare and Bioethics,3,3.06,19.4,0.0,5,0
APSC 3434,APSC,Host Microbe Interactions,3,3.44,21.67,0.0,3,1
APSC 3514,APSC,"Animal Growth, Dev & Eval",3,2.43,8.0,1.0,1,0
APSC 3754,APSC,Livestock Evaluation,2,3.59,8.33,0.0,6,1
APSC 3764,APSC,Livestock Merchandising,2,3.55,35.0,0.0,5,1
APSC 3824,APSC,Equine Behavior and Training,2,3.91,7.25,0.0,8,2
APSC 3954,APSC,Special Study,2,3.9,15.0,0.0,2,0
APSC 3984,APSC,Special Study,1,3.45,17.0,0.0,5,1
APSC 4004,APSC,Contemporary Issues in APSC,3,3.81,14.38,0.05,61,5
APSC 4054,APSC,Genomics,3,3.92,8.5,0.0,4,1
APSC 4204,APSC,Adv Equine Nutr & Feeding,3,3.66,11.5,0.5,2,0
APSC 4224,APSC,Equine Exercise Physiology,3,3.24,17.29,0.43,7,1
APSC 4304,APSC,Bovine Reproduction Practices,2,3.96,12.17,0.0,6,1
APSC 4404,APSC,Poultry Enterprise Management,4,3.1,17.2,0.0,5,1
APSC 4414,APSC,Beef and Sheep Production,4,3.26,22.29,0.07,14,2
APSC 4424,APSC,Horse Production & Management,4,3.65,23.4,0.0,10,0
APSC 4444,APSC,Swine Production,3,3.43,11.6,0.0,5,0
APSC 4464,APSC,Comp/Lab Anim Health & Mgt,4,3.42,26.06,0.0,17,0
APSC 4514,APSC,Animal Growth and Development,3,2.63,15.0,0.75,4,0
APSC 4554,APSC,Adv Livestock Enterprise Mgmt,3,3.76,13.6,0.0,5,0
APSC 4984,APSC,Special Study,2,3.75,11.0,0.0,10,2
APSC 5014,APSC,Professional Dev/Grad Students,2,3.99,21.4,0.0,5,1
APSC 5134,APSC,Appl Behavior Analysis Animals,3,3.62,25.0,0.0,3,1
APSC 5154,APSC,Behv Biol Domesticated Animals,3,3.66,17.75,0.0,4,1
APSC 5164,APSC,Appl Ethol Dom Animals,3,3.78,20.5,0.0,2,1
APSC 5184,APSC,Research Methods Animal Behav,3,3.87,15.67,0.0,3,0
APSC 5234,APSC,Applic of Applied Animal Behav,3,3.6,9.0,0.0,1,1
APSC 5254,APSC,Mngd Anim Ethology & Welfare,3,3.75,23.0,0.0,1,0
APSC 5334,APSC,Adjunctive Appr Anim Behavior,3,3.85,17.0,0.0,1,0
APSC 5404,APSC,Reprod Technologies in Cattle,3,3.85,15.17,0.17,6,0
APSC 5444,APSC,Contemp Issues Reprod Biology,3,4.0,9.0,0.0,2,1
APSC 5524,APSC,Advanced Muscle Biology,3,3.6,5.0,0.0,1,0
APSC 5604,APSC,Writing Fellowship Grants,3,4.0,10.5,0.0,2,0
APSC 5984,APSC,Special Study,3,3.83,11.93,0.0,15,0
ARBC 1105,ARBC,Elementary Arabic,3,3.57,11.5,0.46,24,3
ARBC 1106,ARBC,Elementary Arabic,3,3.58,11.25,0.42,12,1
ARBC 1114,ARBC,Accelerated Elementary Arabic,6,3.46,9.0,0.0,4,1
ARBC 2105,ARBC,Intermediate Arabic,3,3.38,10.62,0.62,13,2
ARBC 2106,ARBC,Intermediate Arabic,3,3.23,10.22,0.44,9,1
ARBC 2774,ARBC,Arab Culture and Civilization,3,3.77,28.17,0.08,12,2
ARBC 3105,ARBC,Advanced Arabic,3,3.34,12.5,0.38,8,1
ARBC 3106,ARBC,Advanced Arabic,3,3.5,12.29,0.14,7,0
ARBC 3124,ARBC,Arabic for Oral Proficiency,3,3.77,9.2,0.2,5,0
ARBC 3474,ARBC,Topics in Arab Cinema,3,3.89,27.0,0.33,6,1
ARBC 3514,ARBC,Media Arabic,3,3.72,11.25,0.25,4,1
ARBC 3984,ARBC,SS: War and Arab Culture,3,3.9,23.0,0.0,2,0
ARBC 4154,ARBC,Advanced Comp and Stylistics,3,3.89,7.33,0.0,3,0
ARBC 4334,ARBC,Research in Arab Culture,3,3.91,8.67,0.0,3,0
ARBC 4974,ARBC,Independent Study,1,3.86,5.0,0.0,1,0
ARCH 1004,ARCH,Campus as Community,2,3.13,168.0,5.0,1,0
ARCH 1015,ARCH,Foundation Design Laboratory,6,3.46,19.95,0.12,65,10
ARCH 1016,ARCH,Foundation Design Laboratory,6,3.54,18.6,0.22,55,0
ARCH 1044,ARCH,Life in the Built Environment,3,3.65,1064.0,12.8,5,1
ARCH 2015,ARCH,Architecture II,6,3.46,19.0,0.14,42,8
ARCH 2016,ARCH,Architecture II,6,3.52,18.36,0.03,36,0
ARCH 2034,ARCH,Art of Building,2,3.54,132.5,0.67,6,1
ARCH 2044,ARCH,Building Materials,2,3.39,78.33,0.33,9,0
ARCH 2984,ARCH,SS: The Spiral Curriculum,1,4.0,12.0,0.0,1,0
ARCH 3015,ARCH,Architecture III,6,3.52,17.33,0.04,45,9
ARCH 3016,ARCH,Architecture III,6,3.59,16.63,0.05,38,0
ARCH 3045,ARCH,Building Assemblies,2,3.65,131.33,0.17,6,0
ARCH 3046,ARCH,Building Assemblies,2,3.73,107.67,0.33,6,0
ARCH 3054,ARCH,Building Analysis,2,3.86,16.68,0.08,38,0
ARCH 3115,ARCH,Histories of Architecture,3,3.48,147.4,2.8,5,0
ARCH 3116,ARCH,Histories of Architecture,3,3.46,140.0,0.67,6,1
ARCH 3514,ARCH,Special Study,3,3.83,15.72,0.31,64,0
ARCH 4004,ARCH,Architecture IV - Option Lab,7,3.6,13.36,0.0,11,6
ARCH 4014,ARCH,Architecture IV - Integrative,8,3.54,13.32,0.05,19,7
ARCH 4015,ARCH,Architecture IV,7,3.53,13.96,0.04,23,0
ARCH 4016,ARCH,Special Study,7,3.52,12.2,0.07,30,0
ARCH 4034,ARCH,Building Cities,3,3.66,44.79,0.71,14,1
ARCH 4044,ARCH,Professional Practice,3,3.75,16.54,0.03,39,6
ARCH 4055,ARCH,Envir Bldg Systems,3,3.38,113.14,1.71,7,1
ARCH 4056,ARCH,Envir Bldg Systems,3,3.18,108.17,0.83,6,1
ARCH 4075,ARCH,Building Structures,3,3.03,61.8,4.8,10,0
ARCH 4076,ARCH,Building Structures,3,3.06,62.08,1.92,12,2
ARCH 4114,ARCH,Ideas-Concepts-Representations,2,3.53,21.05,0.28,40,3
ARCH 4164,ARCH,Special Study,3,3.82,10.31,0.62,13,0
ARCH 4204,ARCH,Urban Tech & Arch,3,3.6,10.77,0.0,13,0
ARCH 4214,ARCH,Special Study,3,3.65,12.77,0.0,13,0
ARCH 4304,ARCH,Special Study,3,3.89,9.14,0.0,14,0
ARCH 4514,ARCH,Thesis Inquiry,3,3.77,8.12,0.0,42,29
ARCH 4515,ARCH,Architecture V,6,3.72,7.84,0.02,61,29
ARCH 4516,ARCH,Architecture V,6,3.73,7.64,0.02,47,1
ARCH 4524,ARCH,Thesis Documentation,3,3.73,7.08,0.03,38,1
ARCH 4705,ARCH,Qualifying Design Seminar,3,3.91,11.33,0.0,6,1
ARCH 4706,ARCH,Qualifying Design Seminar,3,3.88,10.2,0.0,5,0
ARCH 4715,ARCH,Qualifying Design Laboratory,9,3.67,10.86,0.0,7,1
ARCH 4716,ARCH,Qualifying Design Laboratory,9,3.79,10.6,0.0,5,0
ARCH 4954,ARCH,Special Study,3,3.99,13.5,0.0,6,0
ARCH 4964,ARCH,Special Study,3,3.9,6.25,0.0,4,0
ARCH 4974,ARCH,Special Study,1,3.88,11.35,0.12,17,0
ARCH 4984,ARCH,Special Study,3,3.86,14.0,0.0,6,0
ARCH 4994,ARCH,Special Study,1,3.53,24.0,0.0,4,0
ARCH 5036,ARCH,Special Study,0,3.96,14.8,0.0,5,0
ARCH 5044,ARCH,Professional Practice,3,3.67,9.5,0.0,22,0
ARCH 5045,ARCH,Environmental Design Research,3,3.73,10.33,0.0,6,1
ARCH 5056,ARCH,Advanced Building Structures,3,2.46,5.0,0.0,1,0
ARCH 5064,ARCH,Special Study,3,3.89,8.89,0.0,27,9
ARCH 5115,ARCH,Media & Environment,0,3.89,6.79,0.0,14,2
ARCH 5116,ARCH,Media & Environment,3,3.79,6.47,0.06,17,0
ARCH 5125,ARCH,Special Study,3,3.87,8.78,0.0,9,1
ARCH 5126,ARCH,Special Study,3,3.95,9.29,0.0,7,0
ARCH 5134,ARCH,Special Study,3,3.8,9.14,0.0,56,9
ARCH 5434,ARCH,Adv. Arch Lighting Dsgn,3,2.78,6.0,0.0,1,2
ARCH 5515,ARCH,Arch & Systems Lab,6,3.62,9.33,0.0,6,2
ARCH 5516,ARCH,Arch & Systems Lab,6,3.73,7.8,0.0,5,0
ARCH 5565,ARCH,Bldg Materials & Construction,3,3.7,16.27,0.0,11,1
ARCH 5566,ARCH,Bldg Materials & Construction,3,3.94,15.29,0.0,7,0
ARCH 5614,ARCH,Theory of Urban Form,3,3.62,17.17,0.0,6,0
ARCH 5624,ARCH,Urban Design Seminar,3,3.87,6.71,0.0,7,0
ARCH 5644,ARCH,Comparative Urbanism Seminar,3,3.98,11.0,0.0,5,0
ARCH 5705,ARCH,Arch & Urban Seminar,3,3.74,19.25,0.0,12,1
ARCH 5706,ARCH,Arch & Urban Seminar,3,3.74,18.77,0.0,13,0
ARCH 5715,ARCH,Arch & Urbanism Lab,6,3.54,8.08,0.0,24,3
ARCH 5716,ARCH,Arch & Urbanism Lab,6,3.76,7.59,0.0,17,0
ARCH 5755,ARCH,Special Study,3,3.92,15.43,0.0,7,0
ARCH 5756,ARCH,Advanced Design Laboratory,1,3.96,5.0,0.0,2,0
ARCH 5775,ARCH,Intermediate Bldg Structures,3,3.45,11.4,0.0,5,0
ARCH 5776,ARCH,Intermediate Bldg Systems,3,3.5,8.75,0.0,4,0
ARCH 5984,ARCH,Special Study,3,3.75,9.0,0.0,2,0
ARCH 6005,ARCH,ARCH & Western Thought,3,3.21,8.0,0.0,1,0
ARCH 6006,ARCH,ARCH & Western Thought,3,3.76,6.5,0.0,4,0
ART 1004,ART,Special Study,3,3.69,14.02,0.41,116,7
ART 1104,ART,Language of Visual Arts,3,3.48,31.95,0.15,20,2
ART 1114,ART,CT+E Play to Make,3,3.76,11.6,0.0,5,0
ART 1204,ART,Special Study,3,3.81,16.76,0.08,25,4
ART 1214,ART,Special Study,3,3.77,14.33,0.17,24,4
ART 1234,ART,Special Study,3,3.55,11.6,0.2,5,0
ART 1304,ART,Gateway to Art and Design,1,3.76,45.5,0.0,6,1
ART 1334,ART,Special Study,3,3.06,235.86,9.43,7,1
ART 1404,ART,Special Study,3,3.73,14.02,0.2,44,9
ART 1414,ART,Drawing II:  Life Drawing,3,3.86,14.64,0.18,11,0
ART 1504,ART,Contemporary Art and Practice,3,3.73,13.88,0.12,8,2
ART 1604,ART,Special Study,3,3.54,15.21,0.31,29,5
ART 1614,ART,Principles of VCD,3,3.74,19.67,0.0,6,0
ART 1984,ART,SS: Intersections of Arts,3,3.78,29.0,0.0,1,0
ART 2385,ART,Surv Hist West Art,3,2.95,277.17,12.17,6,2
ART 2386,ART,Surv Hist West Art,3,2.99,220.4,12.4,5,0
ART 2434,ART,Introduction to Creative Code,3,3.27,20.0,0.0,1,2
ART 2514,ART,Drawing Concepts,3,3.73,12.82,0.18,11,1
ART 2524,ART,Introduction To Painting,3,3.74,13.4,0.07,15,2
ART 2554,ART,Introduction To Sculpture,3,3.73,13.25,0.08,12,1
ART 2565,ART,Typography,3,3.65,19.5,0.33,6,0
ART 2566,ART,Special Study,3,3.65,19.43,0.0,7,2
ART 2575,ART,Special Study,3,3.58,23.14,0.14,7,2
ART 2576,ART,Special Study,3,3.63,19.6,0.0,5,0
ART 2604,ART,Special Study,3,3.7,18.0,0.09,11,0
ART 2664,ART,Special Study,3,3.53,13.5,0.29,14,2
ART 2704,ART,3D Computer Animation,3,3.7,16.55,0.18,11,0
ART 3054,ART,Islamic Art and Architecture,3,3.32,67.0,2.0,2,0
ART 3064,ART,Arts of China and Japan,3,3.42,38.5,0.5,2,1
ART 3074,ART,Egyptian Art and Architecture,3,3.36,48.0,1.5,2,1
ART 3084,ART,Greek Art and Architecture,3,3.72,25.0,0.5,2,0
ART 3114,ART,Creative Code,3,3.26,15.33,0.5,6,2
ART 3174,ART,Introduction to Archaeology,3,3.73,21.33,0.0,3,0
ART 3184,ART,Roman Art and Architecture,3,3.45,27.5,1.5,2,0
ART 3284,ART,Medieval Art and Architecture,3,3.4,76.0,1.5,2,0
ART 3384,ART,Renaissance Art,3,3.35,39.0,1.0,1,0
ART 3484,ART,Baroque Art and Arch,3,3.6,35.0,2.0,1,1
ART 3504,ART,Special Study,3,3.58,11.42,0.29,24,3
ART 3514,ART,Special Study,3,3.73,11.0,0.17,6,1
ART 3524,ART,Special Study,3,3.65,10.33,0.0,9,1
ART 3554,ART,Special Study,3,3.68,8.17,0.33,6,0
ART 3564,ART,Special Study,3,3.77,10.14,0.0,7,1
ART 3565,ART,Intermediate Graphic Design I,3,3.67,19.17,0.0,6,2
ART 3566,ART,Intermediate Graphic Design II,3,3.77,19.4,0.4,5,0
ART 3574,ART,Special Study,3,3.71,13.36,0.05,22,3
ART 3584,ART,19th Century Art,3,3.5,30.0,1.0,1,0
ART 3604,ART,Special Study,3,3.77,14.29,0.07,14,2
ART 3674,ART,History of Photography,3,3.47,35.0,2.5,2,0
ART 3684,ART,African-American Art,3,3.49,32.0,0.5,2,0
ART 3704,ART,Special Study,3,3.7,13.04,0.09,23,4
ART 3774,ART,Modern Graphic Design,3,3.62,26.33,0.5,6,1
ART 3784,ART,Euro & American Art Since 1900,3,3.45,34.83,0.17,6,1
ART 3854,ART,Professional Studio Practices,3,3.61,25.75,0.12,8,1
ART 3884,ART,American Art to 1914,3,3.71,28.0,0.0,1,0
ART 4014,ART,History Lab:  Tech & History,3,3.5,9.0,0.0,1,0
ART 4104,ART,Interpretation of Visual Arts,3,3.68,16.6,0.2,5,0
ART 4384,ART,Special Study,3,3.59,13.58,0.42,19,2
ART 4484,ART,Special Study,3,3.57,7.0,0.0,2,0
ART 4504,ART,Special Study,3,3.73,11.19,0.15,26,6
ART 4514,ART,Special Study,3,3.77,9.36,0.07,14,4
ART 4524,ART,Special Study,3,3.75,6.71,0.14,7,2
ART 4544,ART,Special Study,3,3.87,12.17,0.0,12,4
ART 4554,ART,TS: Digital Crafting,3,4.0,6.0,0.0,1,0
ART 4564,ART,Exhibition Design And Display,3,3.57,11.55,0.18,11,1
ART 4575,ART,Advanced Vis Com Design,3,3.82,18.5,0.0,6,1
ART 4576,ART,Special Study,3,3.98,19.8,0.0,5,0
ART 4584,ART,Advanced Typography,3,3.58,21.0,0.0,5,0
ART 4754,ART,Special Study,3,3.96,7.11,0.0,9,0
ART 4804,ART,New Media Art Theory,3,3.76,26.8,0.2,5,0
ART 4894,ART,Special Study,3,3.8,16.45,0.0,22,2
ART 4964,ART,Special Study,3,3.87,8.0,0.0,5,0
ART 4974,ART,Independent Study,2,3.94,5.0,0.0,3,0
ART 5204,ART,Mat Cult & Pub Hum Methods,3,3.7,5.0,0.0,2,0
ART 5384,ART,Special Study,3,3.77,6.5,0.0,6,3
ART 5524,ART,Visual Arts Studio Topics,3,4.0,6.0,0.0,1,3
ART 5534,ART,Special Study,3,3.96,9.5,0.0,8,1
ART 5564,ART,Advanced Exhibition Design,3,3.88,6.0,0.0,1,0
ART 5584,ART,Special Study,3,3.93,6.83,0.0,6,0
ART 5604,ART,Special Study,3,3.99,7.58,0.0,12,8
ART 5704,ART,Special Study,3,3.96,5.6,0.0,5,4
ART 5724,ART,Projection Mapping,3,4.0,5.0,0.0,1,0
ART 5854,ART,Adv Art Theories & Processes,3,4.0,6.67,0.0,3,0
AS 1115,AS,Introduction to the Air Force,1,3.72,27.91,0.04,23,3
AS 1116,AS,Introduction to the Air Force,1,3.9,21.8,0.0,20,0
AS 2115,AS,Special Study,1,3.83,26.94,0.0,16,2
AS 2116,AS,Special Study,1,3.85,20.93,0.0,14,0
AS 2934,AS,Air Force Fitness,1,3.89,133.82,0.0,22,2
AS 3215,AS,AF Management & Leadership,3,3.83,23.5,0.0,12,2
AS 3216,AS,AF Management & Leadership,3,3.88,23.4,0.0,10,0
AS 4215,AS,Natl Security Forces,3,3.9,23.75,0.0,12,2
AS 4216,AS,Natl Security Forces,3,3.91,24.4,0.0,10,0
ASPT 5114,ASPT,Critical Research Design,3,3.72,6.0,0.0,1,0
ASPT 5134,ASPT,Islamic Political Thought,3,3.9,6.0,0.0,1,0
ASPT 5984,ASPT,Special Study,3,3.86,6.33,0.0,3,0
ASPT 6004,ASPT,Special Study,3,3.8,8.4,0.0,10,1
ASPT 6104,ASPT,Interdisc Persp in Methodology,3,3.87,7.5,0.0,6,1
ASPT 6204,ASPT,Special Study,3,3.68,8.71,0.0,7,1
ASPT 6904,ASPT,ASPECT Professional Developmnt,3,3.97,6.8,0.0,5,1
AT 104,AT,Computer Applications,3,3.4,25.0,0.0,6,0
AT 114,AT,Applied Ag Math,3,2.94,40.33,0.17,6,0
AT 124,AT,Ag Mach Mech,3,2.8,21.0,0.0,5,0
AT 144,AT,Communication Skills,4,2.8,14.45,0.0,20,0
AT 164,AT,Introduction to Animal Science,4,2.67,20.78,0.0,9,0
AT 174,AT,Fundamentals of Turfgrass Mgmt,4,2.39,19.83,0.0,6,0
AT 184,AT,Intro Plant Biology and Chem,3,2.22,25.25,0.0,12,0
AT 224,AT,Personnel Management,2,2.96,17.62,0.0,8,0
AT 234,AT,Intro Agribus & Financial Mgt,3,3.03,46.0,0.17,6,0
AT 254,AT,Animal Structures/Environments,3,2.95,18.67,1.0,3,0
AT 274,AT,Agribus Marktng & Entrepreneur,3,3.02,39.2,0.2,5,0
AT 284,AT,Prof Selling for Agribusiness,2,3.34,19.0,0.0,2,0
AT 294,AT,Livestock Merchandising,2,3.01,26.8,0.0,5,0
AT 324,AT,Livestock Reproduction,2,2.86,19.4,0.8,5,0
AT 344,AT,Grain Crop Management,4,2.32,26.83,0.0,6,0
AT 354,AT,Feeds and Feeding,2,2.08,27.0,0.6,5,0
AT 364,AT,Ath Fld Prac- Football/Soccer,2,3.5,5.5,0.0,2,0
AT 374,AT,Ath Fld Prac- Base/Softball,2,3.51,5.75,0.0,4,0
AT 394,AT,Golf Course Practicum,2,3.43,5.0,0.0,2,0
AT 404,AT,Irrigation and Drainage,3,2.88,16.8,0.0,5,0
AT 414,AT,Soils and Nutrient Management,3,2.48,23.5,0.3,10,0
AT 424,AT,Nutrient Management Planning,3,2.97,14.67,0.0,3,0
AT 434,AT,Pest Management,4,2.93,24.8,0.0,5,0
AT 444,AT,CAD for Landscaping,2,3.3,10.33,0.0,3,0
AT 464,AT,Forages and Forage Animal Sys,4,2.98,29.0,0.2,5,0
AT 484,AT,Precision Ag and Data Mgmt,2,3.51,13.75,0.0,4,0
AT 494,AT,Dairy Management,3,3.56,13.2,0.0,5,0
AT 504,AT,Agricultural Technology Survey,1,3.68,50.33,0.0,3,0
AT 514,AT,Cont Ag Issues,3,3.2,31.0,0.0,5,0
AT 524,AT,Whole Farm Planning,2,3.45,20.2,0.2,5,0
AT 544,AT,Horticulture Production,3,2.53,14.25,0.0,4,0
AT 554,AT,Chemical Application,2,2.93,29.4,0.0,5,0
AT 564,AT,Herbaceous Plants,2,2.74,17.2,1.8,5,0
AT 574,AT,Woody Landscape Plants,2,2.51,16.5,0.17,6,0
AT 614,AT,Beef and Sheep Management,3,3.37,21.67,0.0,6,0
AT 624,AT,Horse Management,3,3.55,9.8,0.2,5,0
AT 654,AT,Golf Course Design and Rules,2,3.18,8.0,0.0,4,0
AT 664,AT,Golf & Sports Turf Management,3,2.39,10.2,0.0,5,0
AT 674,AT,Spanish for the Green Industry,3,2.61,25.33,0.33,3,0
AT 684,AT,Landscape Design,3,2.97,9.8,0.0,5,0
AT 694,AT,Landscape Contracting,3,2.7,12.75,0.0,4,0
AT 704,AT,Turfgrass Capstone Project,3,3.36,7.6,0.2,5,0
AT 714,AT,Hardscape Materials & Instal,2,3.92,9.83,0.0,6,0
AT 724,AT,Landscape Skills Practicum,1,3.82,9.2,0.0,5,0
AT 734,AT,Risk Management in Agriculture,2,2.97,28.17,0.0,6,0
AT 974,AT,Special Study,1,3.55,7.0,0.0,3,0
AT 984,AT,Special Study,1,3.21,27.05,0.05,21,0
BC 1014,BC,Building a Strong Foundation,2,3.39,29.88,0.25,8,2
BC 1214,BC,Intro to Bldg Constr I,3,2.95,45.62,0.5,16,0
BC 1224,BC,Special Study,3,2.94,49.0,0.1,10,0
BC 2014,BC,Construction Principles I,3,3.14,42.17,0.33,12,2
BC 2024,BC,Construction Principles II,3,3.18,37.31,0.06,16,1
BC 2034,BC,Real Estate Data Analysis,2,3.34,45.0,0.0,1,0
BC 2044,BC,Special Study,3,3.46,31.74,0.05,19,2
BC 2064,BC,Special Study,2,3.56,32.58,0.05,19,1
BC 2104,BC,Bldg Effective Const Teams,3,3.52,53.25,0.17,12,1
BC 2114,BC,IT in Design and Construction,3,3.17,42.14,2.45,22,3
BC 2134,BC,Construction Data Analysis,2,3.33,34.71,0.14,7,1
BC 2214,BC,Why Buildings Stand Up,3,2.86,54.64,0.73,11,1
BC 2354,BC,Residential Cnst Technologies,3,3.44,55.67,0.0,3,0
BC 2984,BC,Special Study,1,3.5,34.75,0.12,8,0
BC 3014,BC,Building Physics & Env Systems,3,3.46,32.4,0.0,5,0
BC 3064,BC,Special Study,2,3.52,38.74,0.04,23,2
BC 3114,BC,Building Systems Technology,3,3.03,35.67,0.04,27,3
BC 3134,BC,Temporary Structures,3,3.05,29.0,0.48,21,1
BC 4024,BC,"Est, Prod & Cost Engr",3,3.61,12.0,0.0,1,2
BC 4064,BC,Special Study,2,3.57,39.08,0.0,24,3
BC 4114,BC,BIM in Design & Construction,3,3.53,18.17,0.33,6,0
BC 4124,BC,Digital Const & Manufacturing,3,3.7,17.4,0.2,5,0
BC 4164,BC,Process Planning and Design,3,2.86,54.82,0.64,11,1
BC 4264,BC,Fundamentals of Const Mgt,6,2.78,13.0,1.5,2,0
BC 4314,BC,Bldg Performance & Energy Mgt,3,3.15,32.67,0.0,6,1
BC 4324,BC,Innovation in Residential Cnst,3,3.49,44.25,0.0,4,1
BC 4334,BC,Sustainable Bldg Perf Mgt,3,3.63,32.4,0.0,5,0
BC 4364,BC,BIM for Facility Management,3,3.44,9.5,0.0,2,0
BC 4374,BC,Residential Housing & Land Dev,3,3.48,33.5,0.0,4,0
BC 4434,BC,Construction Practice I,3,3.18,47.14,0.07,14,2
BC 4444,BC,Construction Practice II,4,3.45,29.64,0.0,22,1
BC 4974,BC,Independent Study,1,4.0,9.0,0.0,1,0
BC 4984,BC,SS: Innovation in Res Const,3,3.77,17.0,0.0,1,1
BC 5024,BC,Construction Cost Mgt,3,3.82,12.5,0.0,2,0
BC 5134,BC,Sustainable Facility Systems,3,3.98,14.6,0.0,5,0
BC 5144,BC,Sustainable Infastructure Sys,3,3.99,10.0,0.0,6,1
BC 5154,BC,Modeling in Design and Const,3,3.98,5.33,0.0,3,1
BC 5264,BC,Adv Fundamentals of Const Mgt,6,3.67,9.0,0.0,1,0
BC 5314,BC,Applied Building Sciences,3,3.57,7.0,0.0,3,1
BC 5514,BC,Princ & Practices of Constr I,3,3.78,9.0,0.0,2,1
BC 5524,BC,Princ & Practices of Constr II,3,3.6,8.5,0.0,2,1
BCHM 1014,BCHM,Biochem First Year Experience,1,3.75,53.0,0.0,2,2
BCHM 1984,BCHM,Special Study,1,4.0,18.5,0.0,2,0
BCHM 2024,BCHM,Concepts of Biochemistry,3,3.14,104.81,1.25,16,1
BCHM 2114,BCHM,Biochemical Calculations,2,3.23,81.67,0.33,3,0
BCHM 2354,BCHM,Biochemical Techniques,3,3.48,108.0,3.0,1,0
BCHM 2364,BCHM,Biochemical Techniques Lab,1,3.69,19.0,0.0,6,0
BCHM 2984,BCHM,Special Study,1,3.36,45.33,0.89,9,0
BCHM 2994,BCHM,Undergraduate Research,1,3.94,6.0,0.0,3,0
BCHM 3114,BCHM,Biochem for Biotech,3,3.33,182.89,4.89,9,1
BCHM 3634,BCHM,Analysis of Biochemical Lit,3,3.59,23.33,0.33,3,1
BCHM 4115,BCHM,General Biochemistry,4,2.84,76.56,4.22,9,2
BCHM 4116,BCHM,General Biochemistry,3,3.07,63.25,1.12,8,0
BCHM 4124,BCHM,Lab Prob Biochemistry,6,3.33,16.56,0.12,34,2
BCHM 4354,BCHM,Biochemical Communication,3,3.47,27.6,0.0,5,0
BCHM 4554,BCHM,Biophysics for Biochemistry,3,3.8,17.0,0.0,1,0
BCHM 4984,BCHM,Special Study,4,3.28,12.25,0.0,4,0
BCHM 4994,BCHM,Undergraduate Research,1,3.92,9.06,0.12,17,0
BCHM 5004,BCHM,Special Study,1,4.0,6.71,0.0,7,1
